27.27,57.58,0.00
27.27,60.61,0.00
27.27,63.64,0.00
27.27,66.67,0.00
27.27,69.70,0.00
27.27,72.73,0.00
27.27,75.76,0.00
27.27,78.79,0.00
27.27,81.82,0.00
27.27,84.85,0.00
27.27,87.88,0.00
27.27,90.91,0.00
27.27,93.94,0.00
27.27,96.97,0.00
27.27,100.00,0.00
27.27,103.03,0.00
27.27,106.06,0.00
27.27,109.09,0.00
27.27,112.12,0.00
27.27,115.15,0.00
27.27,118.18,0.00
27.27,121.21,0.00
27.27,124.24,0.00
27.27,127.27,0.00
27.27,130.30,0.00
27.27,133.33,0.00
27.27,136.36,0.00
27.27,139.39,0.00
27.27,142.42,0.00
27.27,145.45,0.00
27.27,148.48,0.00
27.27,151.52,0.00
27.27,154.55,0.00
27.27,157.58,0.00
27.27,160.61,0.00
27.27,163.64,0.00
27.27,166.67,0.00
27.27,169.70,0.00
27.27,172.73,0.00
27.27,175.76,0.00
27.27,178.79,0.00
27.27,181.82,0.00
27.27,184.85,0.00
27.27,187.88,0.00
27.27,190.91,0.00
27.27,193.94,0.00
27.27,196.97,0.00
27.27,200.00,0.00
27.27,203.03,0.00
27.27,206.06,0.00
27.27,209.09,0.00
27.27,212.12,0.00
27.27,215.15,0.00
27.27,218.18,0.00
27.27,221.21,0.00
27.27,224.24,0.00
27.27,227.27,0.00
27.27,230.30,0.00
27.27,233.33,0.00
27.27,236.36,0.00
27.27,239.39,0.00
27.27,242.42,0.00
27.27,245.45,0.00
27.27,248.48,0.00
27.27,251.52,0.00
27.27,254.55,0.00
27.27,257.58,0.00
27.27,260.61,0.00
27.27,263.64,0.00
27.27,266.67,0.00
27.27,269.70,0.00
27.27,272.73,0.00
27.27,275.76,0.00
27.27,278.79,0.00
27.27,281.82,0.00
27.27,284.85,0.00
27.27,287.88,0.00
27.27,290.91,0.00
27.27,293.94,0.00
27.27,296.97,0.00
27.27,300.00,0.00
30.30,0.00,0.00
30.30,3.03,0.00
30.30,6.06,0.00
30.30,9.09,0.00
30.30,12.12,0.00
30.30,15.15,0.00
30.30,18.18,0.00
30.30,21.21,0.00
30.30,24.24,0.00
30.30,27.27,0.00
30.30,30.30,0.00
30.30,33.33,0.00
30.30,36.36,0.00
30.30,39.39,0.00
30.30,42.42,0.00
30.30,45.45,0.00
30.30,48.48,0.00
30.30,51.52,0.00
30.30,54.55,0.00
30.30,57.58,0.00
30.30,60.61,0.00
30.30,63.64,0.00
30.30,66.67,0.00
30.30,69.70,0.00
30.30,72.73,0.00
